,loss,accuracy,val_loss,val_accuracy
0,1.0616047382354736,0.5979527831077576,0.8560127019882202,0.6756926774978638
1,0.8824031949043274,0.6666141748428345,0.8512850999832153,0.6756926774978638
2,0.8506766557693481,0.6768503785133362,0.8278244137763977,0.6756926774978638
3,0.8347548842430115,0.6788976192474365,0.8459440469741821,0.6756926774978638
4,0.8309035897254944,0.6798425316810608,0.838944137096405,0.6756926774978638
5,0.8288909196853638,0.6790550947189331,0.8339665532112122,0.6756926774978638
6,0.8202736973762512,0.6795275807380676,0.8226252794265747,0.6756926774978638
7,0.818435549736023,0.6803149580955505,0.822644054889679,0.6756926774978638
8,0.8107531666755676,0.680157482624054,0.8058785200119019,0.6756926774978638
9,0.7976733446121216,0.6809448599815369,0.790471076965332,0.6958438158035278
10,0.779203474521637,0.6807873845100403,0.7513886094093323,0.7210327386856079
11,0.7713920474052429,0.6886613965034485,0.729626476764679,0.7159949541091919
12,0.7367968559265137,0.7070866227149963,0.6953352689743042,0.732367753982544
13,0.7210754752159119,0.7201575040817261,0.6765897870063782,0.736146092414856
14,0.6754612922668457,0.7455118298530579,0.6376758813858032,0.753778338432312
15,0.6527624130249023,0.754173219203949,0.6227537393569946,0.7720403075218201
16,0.6443153023719788,0.7633070945739746,0.5927925705909729,0.7783375382423401
17,0.6201998591423035,0.7765354514122009,0.5657353401184082,0.7840050458908081
18,0.6039873361587524,0.7795275449752808,0.5690789222717285,0.7877833843231201
19,0.5887872576713562,0.7908661365509033,0.5361248850822449,0.7959697842597961
20,0.5705302953720093,0.7968503832817078,0.5384479761123657,0.7940806150436401
21,0.5661852955818176,0.7992125749588013,0.5073825716972351,0.7965995073318481
22,0.5532165169715881,0.7996850609779358,0.515672504901886,0.8110831379890442
23,0.548065721988678,0.8033071160316467,0.4935673177242279,0.8154911994934082
24,0.5246025919914246,0.8097637891769409,0.4929080307483673,0.8104534149169922
25,0.5132208466529846,0.8181102275848389,0.46864810585975647,0.8198992609977722
26,0.5028225183486938,0.8223621845245361,0.45755094289779663,0.8293451070785522
27,0.49650099873542786,0.8212598562240601,0.44624757766723633,0.8337531685829163
28,0.4862518906593323,0.829606294631958,0.4436133801937103,0.8438287377357483
29,0.4745863378047943,0.8340157270431519,0.4295666515827179,0.8419395685195923
30,0.4560161530971527,0.8392125964164734,0.4152837097644806,0.8438287377357483
31,0.47133347392082214,0.8321259617805481,0.40997421741485596,0.8406801223754883
32,0.4427586495876312,0.840787410736084,0.4033525884151459,0.8375315070152283
33,0.42941513657569885,0.8434645533561707,0.39558419585227966,0.8476070761680603
34,0.43879055976867676,0.8442519903182983,0.3892463147640228,0.8545340299606323
35,0.42139333486557007,0.8453543186187744,0.377679705619812,0.8589420914649963
36,0.4250088334083557,0.8521260023117065,0.3755794167518616,0.8589420914649963
37,0.4004557132720947,0.855275571346283,0.3645305633544922,0.8595718145370483
38,0.3995499610900879,0.856692910194397,0.362133264541626,0.8614609837532043
39,0.3859408497810364,0.864251971244812,0.3558569550514221,0.8633501529693604
40,0.3862704038619995,0.8629921078681946,0.35063499212265015,0.8709068298339844
41,0.3681126534938812,0.867874026298523,0.34780922532081604,0.8664987683296204
42,0.3790924847126007,0.8653543591499329,0.3410485088825226,0.8816120624542236
43,0.3708346486091614,0.8702362179756165,0.34626901149749756,0.8690176606178284
44,0.36631351709365845,0.8661417365074158,0.3468897044658661,0.8715365529060364
45,0.35029515624046326,0.8793700933456421,0.33033502101898193,0.8746851682662964
46,0.3459594249725342,0.8776378035545349,0.3201569616794586,0.8841309547424316
47,0.34291699528694153,0.8774803280830383,0.32595428824424744,0.8822417855262756
48,0.36313748359680176,0.8691338300704956,0.32294633984565735,0.8816120624542236
49,0.33557558059692383,0.8818897604942322,0.31091657280921936,0.8872795701026917
50,0.3384644389152527,0.8817322850227356,0.3093471825122833,0.8853904008865356
51,0.33620956540107727,0.8790551424026489,0.30559027194976807,0.8916876316070557
52,0.32667961716651917,0.882992148399353,0.308236300945282,0.8891687393188477
53,0.31116625666618347,0.8900787234306335,0.3006737530231476,0.8891687393188477
54,0.3221088945865631,0.8856692910194397,0.32462432980537415,0.8753148317337036
55,0.32254141569137573,0.8867716789245605,0.29447516798973083,0.8935768008232117
56,0.3172568380832672,0.8839370012283325,0.28875112533569336,0.9030226469039917
57,0.30539029836654663,0.8941732048988342,0.2938556373119354,0.8986145853996277
58,0.30823493003845215,0.8897637724876404,0.3227112889289856,0.8879092931747437
59,0.30216285586357117,0.8930708765983582,0.2868640720844269,0.8954659700393677
60,0.2973252236843109,0.889133870601654,0.2852167785167694,0.8973551392555237
61,0.27942585945129395,0.898897647857666,0.28025999665260315,0.9074307084083557
62,0.28276097774505615,0.8957480192184448,0.2791033983230591,0.9023929238319397
63,0.28422096371650696,0.8982677459716797,0.2780378758907318,0.9099496006965637
64,0.27018100023269653,0.9077165126800537,0.2796534597873688,0.9086901545524597
65,0.278769850730896,0.8996850252151489,0.2760559320449829,0.9093198776245117
66,0.27336984872817993,0.9044094681739807,0.27873915433883667,0.9042820930480957
67,0.2712888717651367,0.9028346538543701,0.2861649692058563,0.9023929238319397
68,0.25676220655441284,0.9085039496421814,0.26745373010635376,0.9112090468406677
69,0.26050689816474915,0.9070866107940674,0.269143283367157,0.9124684929847717
70,0.26288098096847534,0.90582674741745,0.2727411389350891,0.9086901545524597
71,0.25315335392951965,0.9113385677337646,0.26597893238067627,0.9130982160568237
72,0.24639198184013367,0.9113385677337646,0.26048675179481506,0.9118387699127197
73,0.25961002707481384,0.9075590372085571,0.27135324478149414,0.9112090468406677
74,0.2425251007080078,0.9091338515281677,0.26743870973587036,0.9105793237686157
75,0.24890883266925812,0.9121260046958923,0.27592185139656067,0.9112090468406677
76,0.2365233153104782,0.9149606227874756,0.27033835649490356,0.9118387699127197
77,0.2337268590927124,0.9130708575248718,0.2860153615474701,0.9074307084083557
78,0.23406845331192017,0.9155905246734619,0.26044654846191406,0.9112090468406677
79,0.22535313665866852,0.9141732454299927,0.2758910059928894,0.9061712622642517
80,0.22693374752998352,0.9168503880500793,0.2731707692146301,0.9112090468406677
81,0.23636190593242645,0.9166929125785828,0.2566834092140198,0.9193954467773438
82,0.2315419763326645,0.916220486164093,0.2671525180339813,0.9112090468406677
83,0.22080127894878387,0.9204724431037903,0.26105353236198425,0.9187657237052917
84,0.21937398612499237,0.9193700551986694,0.2513333261013031,0.9187657237052917
85,0.22270719707012177,0.9207873940467834,0.25825822353363037,0.9200251698493958
86,0.22650164365768433,0.9184252023696899,0.2589434087276459,0.9162468314170837
87,0.2074129581451416,0.9255118370056152,0.25202706456184387,0.9193954467773438
88,0.1984325349330902,0.9264566898345947,0.2532927989959717,0.9181360006332397
89,0.1987963169813156,0.927401602268219,0.2613412141799927,0.9181360006332397
90,0.2011135071516037,0.9253543019294739,0.24649007618427277,0.9193954467773438
91,0.20298552513122559,0.9277165532112122,0.2452036291360855,0.9206548929214478
92,0.1905069500207901,0.9314960837364197,0.2589011788368225,0.9193954467773438
93,0.20359067618846893,0.9286614060401917,0.2521227300167084,0.9219143390655518
94,0.204126238822937,0.9266141653060913,0.2544114291667938,0.9175062775611877
